|name          |ra      |dec     |maj_axis|mag    |cat_num  |cdec     |cra     |
|MCG+02-05-023 |01 45 15|+10 37.0|   14.00|   14.5|IC  154  |+103700.7|014515.1|
|MCG+02-05-024 |01 45 15|+10 20.0|    0.00|   15.0|         |+102000.8|014515.0|
|MCG+02-05-025 |01 45 27|+10 32.0|   12.00|   14.0|IC  156  |+103200.4|014527.1|
|MCG+02-05-026 |01 45 54|+09 48.0|   12.00|   14.5|         |+094759.5|014553.7|
|MCG+02-05-027 |01 46 35|+14 42.0|    8.00|   15.0|         |+144158.2|014635.4|
|MCG+02-05-028 |01 46 46|+11 23.0|   15.00|   15.0|         |+112257.8|014645.6|
|MCG+02-05-029 |01 46 59|+13 07.0|   14.00|   14.0|NGC  671 |+130657.4|014658.5|
|MCG+02-05-030 |01 46 58|+12 23.9|   14.00|   14.0|         |+122357.5|014658.2|
|MCG+02-05-031 |01 47 22|+12 04.9|   12.00|   14.5|         |+120456.7|014722.0|
|MCG+02-05-032 |01 47 34|+11 16.9|    8.00|   14.5|         |+111656.3|014733.6|
|MCG+02-05-033 |01 48 16|+11 29.9|   22.00|   12.0|NGC  673 |+112954.9|014815.7|
|MCG+02-05-034 |01 48 23|+13 25.9|   14.00|   15.0|         |+132554.7|014822.8|
|MCG+02-05-035 |01 48 24|+10 32.9|   10.00|   16.0|         |+103254.6|014824.2|
|MCG+02-05-036 |01 48 39|+10 28.9|    4.00|   14.5|         |+102854.1|014839.2|
|MCG+02-05-037 |01 48 45|+10 34.9|    8.00|   14.5|         |+103453.9|014845.3|
|MCG+02-05-038 |01 48 48|+10 29.9|   12.00|   13.0|IC  162  |+102953.8|014848.2|
|MCG+02-05-039 |01 48 51|+10 29.9|    6.00|   15.0|         |+102953.7|014851.2|
|MCG+02-05-040 |01 48 56|+13 11.9|   12.00|   14.0|         |+131153.6|014855.7|
|MCG+02-05-041 |01 49 05|+13 02.9|    8.00|   14.5|NGC  675 |+130253.3|014904.6|
|MCG+02-05-042 |01 49 11|+13 02.9|    0.00|   13.5|NGC  677 |+130253.1|014910.6|
|MCG+02-05-043 |01 49 11|+12 49.9|   12.00|   14.5|         |+124953.1|014910.5|
|MCG+02-05-044 |01 49 17|+12 41.9|   10.00|   14.5|         |+124152.9|014916.4|
|MCG+02-05-045 |01 49 23|+13 21.9|    6.00|   15.5|         |+132152.7|014922.8|
|MCG+02-05-046 |01 49 25|+12 28.9|   10.00|   14.0|         |+122852.6|014925.3|
|MCG+02-05-047 |01 49 40|+11 41.9|   10.00|   14.0|NGC  683 |+114152.1|014939.9|
|MCG+02-05-048 |01 49 43|+11 41.9|    8.00|   16.0|         |+114152.0|014942.9|
|MCG+02-05-049 |01 49 58|+11 47.9|    5.00|   14.5|         |+114751.5|014958.0|
|MCG+02-05-050 |01 50 55|+12 31.8|    4.00|   15.5|         |+123149.6|015055.4|
|MCG+02-05-051 |01 50 59|+13 17.8|   14.00|   14.0|         |+131749.5|015058.9|
|MCG+02-05-052 |01 50 59|+12 34.8|   12.00|   15.5|         |+123449.5|015058.5|
|MCG+02-05-053 |01 51 26|+13 06.8|   14.00|   14.0|         |+130648.6|015125.8|
|MCG+02-05-054 |01 52 56|+12 41.8|   16.00|   13.0|IC 1743  |+124145.6|015255.7|
|MCG+02-05-055 |01 54 23|+13 31.7|    8.00|   15.0|         |+133142.6|015423.2|
|MCG+02-05-056 |01 54 56|+13 28.7|    6.00|   15.5|         |+132841.4|015456.2|
|MCG+02-05-057 |01 54 56|+13 27.7|    8.00|   15.5|         |+132741.4|015456.2|
|MCG+02-05-058 |01 54 55|+10 49.7|    8.00|   16.0|         |+104941.5|015454.7|
|MCG+02-05-059 |01 55 09|+09 59.7|   14.00|   14.5|         |+095941.0|015509.2|
|MCG+02-06-001 |01 56 10|+10 48.7|    5.00|   15.5|         |+104838.9|015609.7|
|MCG+02-06-002 |01 56 17|+13 11.6|    8.00|   15.0|         |+131138.6|015617.1|
|MCG+02-06-003 |01 56 42|+15 02.6|    8.00|   14.5|         |+150237.8|015642.3|
|MCG+02-06-004 |01 57 04|+11 32.6|    6.00|   15.5|         |+113236.9|015704.2|
|MCG+02-06-005 |01 57 12|+14 34.6|   12.00|   14.0|IC 1755  |+143436.7|015712.0|
|MCG+02-06-006 |01 58 18|+14 18.6|    3.00|   15.5|         |+141834.4|015817.9|
|MCG+02-06-007 |01 59 30|+13 56.5|   14.00|   15.5|         |+135631.8|015929.8|
|MCG+02-06-008 |01 59 33|+14 01.5|    8.00|   14.0|NGC  774 |+140131.7|015932.8|
|MCG+02-06-009 |01 59 51|+09 54.5|    6.00|   15.0|         |+095431.0|015951.4|
|MCG+02-06-010 |02 00 11|+12 40.5|   14.00|   14.0|NGC  781 |+124030.3|020011.1|
|MCG+02-06-011 |02 01 01|+15 12.5|    6.00|   14.5|         |+151228.5|020100.7|
|MCG+02-06-012 |02 01 25|+15 40.4|    6.00|   14.0|NGC  786 |+154027.6|020125.0|
|MCG+02-06-013 |02 02 12|+09 59.5|    6.00|   14.5|IC 1770  |+095925.8|020212.5|
|MCG+02-06-014 |02 02 12|+09 58.4|    0.00|   14.5|IC 1771  |+095825.8|020212.5|
|MCG+02-06-015 |02 02 19|+15 43.4|   12.00|   14.5|NGC  792 |+154325.7|020219.1|
|MCG+02-06-016 |02 02 31|+11 06.4|   18.00|   14.0|IC  193  |+110625.2|020231.2|
|MCG+02-06-017 |02 03 48|+14 43.4|   12.00|   14.5|IC  195  |+144322.4|020348.6|
|MCG+02-06-018 |02 03 54|+14 45.4|   26.00|   13.5|IC  196  |+144522.1|020354.6|
|MCG+02-06-019 |02 03 56|+11 57.4|   12.00|   15.0|         |+115722.1|020355.8|
|MCG+02-06-020 |02 04 01|+15 20.3|   18.00|   14.0|IC 1774  |+152021.9|020401.0|
|MCG+02-06-021 |02 04 00|+14 19.4|    4.00|   15.0|         |+141921.9|020400.3|
|MCG+02-06-022 |02 04 47|+11 25.3|    8.00|   14.5|         |+112520.2|020446.5|
|MCG+02-06-023 |02 05 18|+13 31.3|    6.00|   15.0|IC 1775  |+133119.0|020517.9|
|MCG+02-06-024 |02 05 16|+09 55.3|   12.00|   14.0|         |+095519.1|020515.6|
|MCG+02-06-025 |02 05 27|+13 21.3|   14.00|   15.5|         |+132118.7|020526.8|
|MCG+02-06-026 |02 05 27|+13 15.3|    0.00|   14.0|NGC  810 |+131518.7|020526.7|
|MCG+02-06-027 |02 06 01|+14 56.3|    8.00|   15.0|         |+145617.4|020600.8|
|MCG+02-06-028 |02 06 06|+13 17.3|    6.00|   15.0|         |+131717.2|020605.8|
|MCG+02-06-029 |02 06 13|+15 14.3|    6.00|   15.5|IC 1777  |+151417.0|020613.0|
|MCG+02-06-030 |02 06 43|+15 14.3|    6.00|   15.5|         |+151415.8|020643.1|
|MCG+02-06-031 |02 06 43|+15 14.3|    6.00|   15.5|         |+151415.8|020643.1|
|MCG+02-06-032 |02 06 58|+14 44.3|    6.00|   15.0|IC 1780  |+144415.3|020657.8|
|MCG+02-06-033 |02 07 43|+15 23.2|   14.00|   15.5|         |+152313.5|020743.2|
|MCG+02-06-034 |02 08 23|+11 00.2|    0.00|   12.0|NGC  821 |+110012.0|020822.4|
|MCG+02-06-035 |02 08 28|+14 59.2|    7.00|   14.5|         |+145911.8|020828.0|
|MCG+02-06-036 |02 08 28|+14 21.2|   12.00|   14.0|NGC  820 |+142111.8|020827.6|
|MCG+02-06-037 |02 09 42|+13 59.2|    6.00|   16.0|         |+135908.9|020942.4|
|MCG+02-06-038 |02 09 55|+10 57.1|    7.00|   15.0|         |+105708.4|020955.5|
|MCG+02-06-039 |02 09 55|+10 46.1|    8.00|   15.0|         |+104608.4|020955.4|
|MCG+02-06-040 |02 11 19|+14 07.1|    4.00|   15.0|         |+140705.2|021118.6|
|MCG+02-06-041 |02 11 31|+14 18.1|    4.00|   16.0|         |+141804.7|021130.8|
|MCG+02-06-042 |02 11 43|+14 18.1|    0.00|   14.5|         |+141804.3|021142.8|
|MCG+02-06-043 |02 12 04|+14 01.1|   10.00|   16.0|         |+140103.4|021203.6|
|MCG+02-06-044 |02 12 07|+14 06.1|   14.00|   17.0|         |+140603.3|021206.7|
|MCG+02-06-045 |02 12 11|+15 36.1|    8.00|   15.0|         |+153603.2|021210.7|
|MCG+02-06-046 |02 12 37|+14 23.0|    6.00|   15.0|         |+142302.1|021236.9|
|MCG+02-06-047 |02 12 43|+13 58.0|   10.00|   15.0|         |+135801.9|021242.6|
|MCG+02-06-048 |02 13 36|+13 44.0|    6.00|   16.0|         |+134359.8|021336.5|
|MCG+02-06-049 |02 15 44|+15 23.9|    8.00|   15.0|         |+152354.7|021543.8|
|MCG+02-06-050 |02 16 36|+12 58.9|    6.00|   15.0|         |+125852.5|021636.2|
|MCG+02-06-051 |02 16 47|+11 47.9|    8.00|   15.5|         |+114752.1|021647.4|
|MCG+02-06-052 |02 17 07|+14 32.9|    2.00|   16.0|NGC  870 |+143251.3|021707.3|
|MCG+02-06-053 |02 17 07|+14 33.8|   12.00|   14.0|NGC  871 |+143351.3|021707.3|
|MCG+02-06-054 |02 17 25|+14 34.9|   10.00|   16.0|         |+143450.6|021725.3|
|MCG+02-06-055 |02 17 36|+12 30.8|   10.00|   15.0|IC 1790  |+123050.1|021735.9|
|MCG+02-06-056 |02 17 39|+12 27.8|    0.00|   14.5|IC 1791  |+122750.0|021738.9|
|MCG+02-06-057 |02 17 55|+14 30.8|   20.00|   14.5|NGC  876 |+143049.3|021755.3|
|MCG+02-06-058 |02 18 01|+14 32.8|   20.00|   12.0|NGC  877 |+143249.1|021801.3|
|MCG+02-06-059 |02 18 30|+13 12.8|   14.00|   15.0|         |+131247.9|021830.4|
|MCG+02-07-001 |02 21 07|+14 07.7|    6.00|   16.0|         |+140741.4|022107.2|
|MCG+02-07-002 |02 21 13|+13 41.7|    6.00|   15.5|         |+134141.2|022112.9|
|MCG+02-07-003 |02 21 28|+14 10.7|   24.00|   14.5|         |+141040.5|022128.3|
|MCG+02-07-004 |02 22 45|+11 37.6|    6.00|   14.5|IC  222  |+113737.3|022244.6|
|MCG+02-07-005 |02 25 02|+15 03.5|    3.00|   15.0|         |+150331.5|022502.1|
|MCG+02-07-006 |02 25 23|+11 04.5|   12.00|   14.0|         |+110430.5|022523.3|
|MCG+02-07-007 |02 25 30|+11 27.5|   18.00|   14.5|         |+112730.3|022529.6|
|MCG+02-07-008 |02 26 12|+12 25.5|    6.00|   15.0|         |+122528.5|022612.3|
|MCG+02-07-009 |02 26 36|+12 08.5|   12.00|   13.5|NGC  927 |+120827.4|022636.1|
|MCG+02-07-010 |02 28 23|+10 22.4|    6.00|   14.5|         |+102222.8|022822.9|
|MCG+02-07-011 |02 29 26|+10 10.3|   12.00|   14.5|         |+101020.0|022925.8|
|MCG+02-07-012 |02 29 44|+10 10.3|    6.00|   15.0|         |+101019.2|022943.8|
|MCG+02-07-013 |02 29 53|+09 50.3|   10.00|   15.5|         |+095018.8|022952.6|
|MCG+02-07-014 |02 33 45|+11 10.1|    3.00|   15.5|IC 1817  |+111008.5|023344.7|
|MCG+02-07-015 |02 33 45|+11 10.1|    6.00|   15.5|         |+111008.5|023344.7|
|MCG+02-07-016 |02 35 19|+12 50.1|   12.00|   14.5|IC  238  |+125004.3|023519.1|
|MCG+02-07-017 |02 35 59|+10 26.0|    6.00|   15.5|         |+102602.4|023559.3|
|MCG+02-07-018 |02 36 12|+11 37.0|    0.00|   13.5|NGC  990 |+113701.9|023612.2|
|MCG+02-07-019 |02 36 48|+11 04.0|   10.00|   15.5|         |+110400.2|023647.8|
|MCG+02-07-020 |02 39 12|+10 50.9|   43.00|   14.0|NGC 1024 |+105053.6|023911.7|
|MCG+02-07-021 |02 39 19|+12 39.9|    3.00|   17.0|         |+123953.3|023919.1|
|MCG+02-07-022 |02 39 25|+12 39.9|   12.00|   16.0|         |+123953.0|023925.2|
|MCG+02-07-023 |02 39 30|+10 49.9|    8.00|   14.5|NGC 1028 |+104952.8|023929.7|
|MCG+02-07-024 |02 39 30|+10 46.9|   12.00|   14.0|NGC 1029 |+104652.8|023929.7|
|MCG+02-07-025 |02 40 34|+15 41.8|   10.00|   15.5|         |+154149.9|024033.6|
|MCG+02-08-001 |02 44 40|+15 13.6|   10.00|   15.0|IC 1839  |+151338.3|024439.5|
|MCG+02-08-002 |02 45 09|+14 09.6|    6.00|   15.5|         |+140936.9|024508.6|
|MCG+02-08-003 |02 46 20|+13 04.6|   12.00|   14.5|         |+130433.5|024619.8|
|MCG+02-08-004 |02 47 01|+15 24.5|   10.00|   15.0|         |+152431.5|024700.8|
|MCG+02-08-005 |02 47 16|+15 23.5|    4.00|   15.0|         |+152330.8|024715.8|
|MCG+02-08-006 |02 47 44|+13 14.5|    0.00|   15.0|IC 1846  |+131429.4|024744.0|
|MCG+02-08-007 |02 47 54|+10 23.5|    4.00|   16.0|         |+102328.9|024753.7|
|MCG+02-08-008 |02 48 08|+13 42.5|    6.00|   16.0|         |+134228.2|024808.4|
|MCG+02-08-009 |02 48 33|+14 15.5|    6.00|   15.0|         |+141527.1|024832.9|
|MCG+02-08-010 |02 48 39|+14 18.4|   10.00|   14.0|         |+141826.8|024839.0|
|MCG+02-08-011 |02 49 02|+13 12.4|   12.00|   14.0|IC 1852  |+131225.6|024902.1|
|MCG+02-08-012 |02 49 15|+14 31.4|    8.00|   15.5|         |+143125.0|024915.2|
|MCG+02-08-013 |02 49 33|+14 37.4|   10.00|   15.0|IC 1857  |+143724.1|024933.3|
|MCG+02-08-014 |02 50 11|+12 49.4|    3.00|   15.0|         |+124922.3|025010.8|
|MCG+02-08-015 |02 50 14|+12 52.4|    5.00|   15.0|         |+125222.1|025013.9|
|MCG+02-08-016 |02 50 26|+13 15.4|    6.00|   16.0|NGC 1115 |+131521.5|025026.2|
|MCG+02-08-017 |02 50 32|+13 19.4|   12.00|   15.0|NGC 1116 |+131921.2|025032.2|
|MCG+02-08-018 |02 50 37|+14 59.3|    4.00|   15.5|         |+145921.0|025036.6|
|MCG+02-08-019 |02 51 14|+13 10.3|    4.00|   15.5|         |+131019.2|025114.2|
|MCG+02-08-020 |02 51 14|+13 10.3|    3.00|   15.5|         |+131019.2|025114.2|
|MCG+02-08-021 |02 51 26|+13 34.3|   10.00|   15.0|         |+133418.6|025126.5|
|MCG+02-08-022 |02 52 07|+12 07.3|    8.00|   15.0|         |+120716.5|025207.3|
|MCG+02-08-023 |02 52 09|+13 59.3|    0.00|   15.0|         |+135916.5|025208.9|
|MCG+02-08-024 |02 52 56|+13 14.2|    5.00|   15.0|NGC 1127 |+131414.1|025256.3|
|MCG+02-08-025 |02 53 08|+13 02.2|   10.00|   14.5|         |+130213.5|025308.1|
|MCG+02-08-026 |02 53 29|+12 38.2|    8.00|   15.0|         |+123812.5|025328.8|
|MCG+02-08-027 |02 53 38|+13 01.2|   26.00|   13.0|NGC 1134 |+130112.0|025338.1|
|MCG+02-08-028 |02 53 50|+12 51.2|   20.00|   13.5|IC  267  |+125111.4|025350.0|
|MCG+02-08-029 |02 53 58|+14 59.2|    4.00|   15.5|         |+145911.1|025357.8|
|MCG+02-08-030 |02 53 58|+14 59.2|    6.00|   15.5|         |+145911.1|025357.8|
|MCG+02-08-031 |02 54 07|+11 49.2|    6.00|   15.0|         |+114910.6|025407.2|
|MCG+02-08-032 |02 54 28|+11 44.2|   14.00|   15.0|         |+114409.5|025428.1|
|MCG+02-08-033 |02 54 37|+12 00.2|   10.00|   15.5|         |+120009.1|025437.3|
|MCG+02-08-034 |02 54 43|+15 35.2|    6.00|   15.5|         |+153508.8|025443.4|
|MCG+02-08-035 |02 55 19|+12 12.1|   12.00|   15.0|         |+121207.0|025519.5|
|MCG+02-08-036 |02 57 27|+10 28.0|    8.00|   14.5|         |+102800.5|025727.2|
|MCG+02-08-037 |02 57 27|+10 28.0|    2.00|   15.0|         |+102800.5|025727.2|
|MCG+02-08-038 |02 57 30|+10 27.0|    6.00|   14.5|         |+102700.3|025730.2|
|MCG+02-08-039 |02 57 56|+13 02.0|    8.00|   15.0|         |+130159.1|025756.4|
|MCG+02-08-040 |02 58 01|+11 10.0|   16.00|   14.0|         |+110958.8|025800.8|
|MCG+02-08-041 |02 58 19|+11 07.0|    2.50|   15.0|         |+110657.9|025818.8|
|MCG+02-08-042 |02 58 22|+11 05.9|    6.00|   15.5|         |+110557.7|025821.7|
|MCG+02-08-043 |02 59 03|+13 35.9|    3.00|   17.0|         |+133555.7|025902.9|
|MCG+02-08-044 |02 59 03|+13 34.9|   10.00|   15.5|         |+133455.7|025902.9|
|MCG+02-08-045 |02 59 47|+15 18.9|    8.00|   15.0|         |+151853.5|025946.4|
|MCG+02-08-046 |03 00 31|+11 50.9|   12.00|   14.0|NGC 1166 |+115051.1|030031.5|
|MCG+02-08-047 |03 00 49|+11 45.8|   10.00|   15.0|NGC 1168 |+114550.2|030049.4|
|MCG+02-08-048 |03 03 56|+12 04.7|    6.00|   15.0|         |+120440.6|030355.8|
|MCG+02-09-001 |03 12 38|+12 22.2|   10.00|   15.0|         |+122212.8|031238.5|
|MCG+02-09-002 |03 17 06|+15 29.0|    7.00|   14.5|         |+152858.4|031705.5|
|MCG+02-09-003 |03 21 40|+13 32.7|    4.00|   16.0|         |+133243.1|032139.9|
|MCG+02-09-004 |03 21 40|+13 32.7|    6.00|   16.0|         |+133243.1|032139.9|
|MCG+02-09-005 |03 22 35|+14 54.7|   14.00|   15.0|         |+145440.1|032235.3|
|MCG+02-09-006 |03 23 47|+14 10.6|    8.00|   16.0|         |+141036.1|032346.6|
|MCG+02-09-007 |03 27 09|+12 32.4|    8.00|   14.5|         |+123224.5|032709.2|
|MCG+02-09-008 |03 27 09|+12 32.4|    1.00|   15.0|         |+123224.5|032709.2|
|MCG+02-10-001 |03 47 41|+13 15.2|   16.00|   15.0|         |+131512.0|034740.7|
|MCG+02-10-002 |03 48 53|+13 09.1|    8.00|   15.0|         |+130907.6|034852.7|
|MCG+02-10-003 |03 54 32|+10 41.8|   10.00|   14.0|IC 2002  |+104146.6|035432.3|
|MCG+02-14-001 |05 18 07|+13 25.1|   30.00|   12.0|         |+132508.1|051807.3|
|MCG+02-15-001 |05 40 23|+11 28.5|    6.00|   17.0|         |+112831.7|054023.2|
|MCG+02-15-002 |05 50 02|+13 38.8|    8.00|   15.0|         |+133849.8|055001.9|
|MCG+02-16-001 |06 09 35|+13 27.4|   20.00|   14.0|         |+132724.3|060934.7|
|MCG+02-18-001 |06 44 03|+12 23.9|   10.00|   16.0|         |+122354.6|064403.1|
|MCG+02-18-002 |06 46 37|+12 54.7|   16.00|   14.0|IC  454  |+125443.6|064636.7|
|MCG+02-18-003 |06 58 03|+12 39.9|    4.00|   14.5|         |+123954.8|065803.3|
|MCG+02-18-004 |06 58 33|+12 39.9|    6.00|   14.5|         |+123952.7|065833.3|
|MCG+02-18-005 |06 59 05|+14 17.8|   14.00|   17.0|         |+141750.5|065905.2|
|MCG+02-18-006 |07 01 35|+14 07.7|   10.00|   14.5|         |+140740.0|070135.0|
|MCG+02-18-007 |07 02 23|+11 13.6|   12.00|   15.0|         |+111336.5|070222.5|
|MCG+02-18-008 |07 06 19|+13 18.4|    7.00|   16.0|         |+131820.0|070618.9|
|MCG+02-19-001 |07 13 12|+12 15.8|   12.00|   14.1|NGC 2350 |+121551.2|071311.6|
|MCG+02-19-002 |07 13 52|+10 29.8|   15.00|   14.9|         |+102948.4|071351.5|
|MCG+02-19-003 |07 25 08|+09 30.1|   10.00|   15.2|         |+093001.9|072508.2|
|MCG+02-19-004 |07 30 44|+09 38.6|    0.00|   15.4|NGC 2402 |+093839.1|073044.2|
|MCG+02-19-005 |07 31 06|+13 03.6|   14.00|   15.1|         |+130337.8|073106.1|
|MCG+02-20-001 |07 32 28|+10 53.5|   10.00|   15.0|         |+105332.2|073227.6|
|MCG+02-20-002 |07 35 40|+11 36.3|   10.00|   14.3|NGC 2416 |+113619.3|073540.3|
|MCG+02-20-003 |07 35 40|+11 42.3|    8.00|   15.0|         |+114219.3|073540.4|
|MCG+02-20-004 |07 37 06|+13 36.2|   12.00|   14.1|         |+133613.6|073706.5|
|MCG+02-20-005 |07 37 08|+09 54.2|   10.00|   15.1|         |+095413.4|073708.4|
|MCG+02-20-006 |07 40 31|+13 52.0|   20.00|   14.7|         |+135200.1|074030.7|
|MCG+02-20-007 |07 45 16|+11 03.7|    8.00|   14.8|         |+110341.2|074515.5|
|MCG+02-20-008 |07 46 37|+09 13.6|    8.00|   15.1|         |+091335.8|074637.5|
|MCG+02-20-009 |07 51 30|+14 01.3|   12.00|   14.6|         |+140116.9|075130.6|
|MCG+02-20-010 |07 53 25|+14 37.1|    8.00|   15.1|         |+143709.5|075325.1|
|MCG+02-21-001 |08 00 05|+13 08.8|   14.00|   15.1|         |+130843.9|080005.3|
|MCG+02-21-002 |08 00 36|+13 41.7|    0.00|   14.9|         |+134142.0|080035.9|
|MCG+02-21-003 |08 01 32|+09 42.7|   22.00|   14.6|         |+094238.4|080131.7|
|MCG+02-21-004 |08 01 54|+08 33.6|    6.00|   14.2|NGC 2508 |+083336.9|080154.5|
|MCG+02-21-005 |08 01 55|+09 37.6|    8.00|   14.9|         |+093736.9|080155.6|
|MCG+02-21-006 |08 01 58|+11 43.6|    6.00|   15.1|         |+114336.8|080157.8|
|MCG+02-21-007 |08 02 07|+09 28.6|    0.00|   14.7|NGC 2510 |+092836.1|080207.4|
|MCG+02-21-008 |08 02 13|+09 23.6|    8.00|   15.0|NGC 2511 |+092335.7|080213.3|
|MCG+02-21-009 |08 02 25|+09 24.6|    0.00|   13.7|NGC 2513 |+092435.0|080225.3|
|MCG+02-21-010 |08 02 25|+09 35.6|    0.00|   15.0|         |+093535.0|080225.5|
|MCG+02-21-011 |08 03 26|+10 02.5|   18.00|   14.5|         |+100231.2|080326.0|
|MCG+02-21-012 |08 03 44|+09 57.5|    0.00|   15.1|         |+095730.1|080343.9|
|MCG+02-21-013 |08 04 51|+10 46.4|   10.00|   14.9|         |+104625.9|080450.7|
|MCG+02-21-014 |08 04 57|+10 50.4|    3.00|   15.1|         |+105025.5|080456.7|
|MCG+02-21-015 |08 05 32|+10 23.4|   10.00|   15.1|         |+102323.3|080532.3|
|MCG+02-21-016 |08 06 11|+12 32.3|   10.00|   14.9|IC 2226  |+123221.0|080610.5|
|MCG+02-21-017 |08 12 49|+09 22.9|    9.00|   15.1|         |+092256.2|081249.0|
|MCG+02-22-001 |08 23 49|+09 50.3|    8.00|   15.1|         |+095016.5|082349.2|
|MCG+02-22-002 |08 36 25|+10 38.5|    8.00|   14.9|         |+103832.6|083625.6|
|MCG+02-22-003 |08 40 02|+11 00.4|    6.00|   14.9|         |+110020.4|084001.8|
|MCG+02-22-004 |08 42 37|+10 35.2|   14.00|   14.6|         |+103511.7|084237.3|
|MCG+02-22-005 |08 42 41|+14 17.2|   28.00|   13.0|NGC 2648 |+141711.6|084240.7|
|MCG+02-22-006 |08 42 47|+14 16.2|    8.00|   15.0|         |+141611.3|084246.7|
|MCG+02-22-007 |08 42 58|+13 39.2|   10.00|   14.5|         |+133910.6|084258.1|
|MCG+02-22-008 |08 43 16|+13 05.2|   26.00|   14.8|         |+130509.6|084315.6|
|MCG+02-22-009 |08 43 19|+10 44.2|   10.00|   15.0|         |+104409.4|084319.4|
|MCG+02-23-001 |08 44 43|+10 29.1|   14.00|   14.9|         |+102904.7|084443.1|
|MCG+02-23-002 |08 45 18|+09 39.1|   12.00|   14.0|NGC 2657 |+093902.8|084518.3|
|MCG+02-23-003 |08 45 51|+12 47.0|    8.00|   15.0|         |+124701.0|084551.2|
|MCG+02-23-004 |08 45 57|+12 38.0|   12.00|   13.9|NGC 2661 |+123800.7|084557.0|
|MCG+02-23-005 |08 46 03|+12 48.0|    8.00|   15.0|         |+124800.4|084603.2|
|MCG+02-23-006 |08 46 40|+13 13.0|    8.00|   15.0|         |+131258.4|084639.6|
|MCG+02-23-007 |08 47 40|+13 24.9|   14.00|   14.9|         |+132455.1|084739.7|
|MCG+02-23-008 |08 53 00|+09 18.6|    6.00|   15.1|         |+091837.8|085259.8|
|MCG+02-23-009 |08 53 12|+09 08.6|   16.00|   15.0|IC  523  |+090837.1|085311.6|
|MCG+02-23-010 |08 55 51|+13 13.5|   12.00|   14.2|         |+131328.7|085551.1|
|MCG+02-23-011 |08 56 20|+12 25.4|    8.00|   15.1|         |+122527.2|085620.4|
|MCG+02-23-012 |08 56 21|+13 10.4|   12.00|   15.1|         |+131027.2|085621.1|
|MCG+02-23-013 |08 56 26|+11 33.4|    6.00|   15.6|         |+113326.9|085625.6|
|MCG+02-23-014 |08 57 03|+13 12.4|   12.00|   14.2|         |+131225.0|085703.1|
|MCG+02-23-015 |08 57 50|+12 29.4|    8.00|   15.1|         |+122922.5|085750.4|
|MCG+02-23-016 |08 59 07|+11 10.3|    0.00|   14.2|NGC 2720 |+111018.4|085907.2|
|MCG+02-23-017 |09 01 01|+10 37.2|   12.00|   14.7|         |+103712.5|090100.6|
|MCG+02-23-018 |09 01 01|+11 05.2|    7.00|   14.1|NGC 2725 |+110512.5|090101.0|
|MCG+02-23-019 |09 01 24|+10 12.2|    6.00|   15.0|         |+101211.3|090124.3|
|MCG+02-23-020 |09 01 43|+11 04.2|   10.00|   14.9|NGC 2728 |+110410.4|090143.0|
|MCG+02-23-021 |09 02 11|+08 18.1|    8.00|   14.2|NGC 2731 |+081808.9|090210.6|
|MCG+02-23-022 |09 02 37|+10 50.1|    7.00|   14.7|IC  526  |+105007.6|090236.8|
|MCG+02-23-023 |09 02 39|+13 06.1|    8.00|   14.8|         |+130607.5|090238.7|
|MCG+02-23-024 |09 03 09|+13 38.1|    0.00|   14.9|         |+133806.0|090309.1|
|MCG+02-23-025 |09 03 21|+13 31.1|    8.00|   15.1|         |+133105.4|090321.0|
|MCG+02-23-026 |09 04 33|+13 33.0|    6.00|   14.9|         |+133301.7|090433.0|
|MCG+02-23-027 |09 04 51|+13 34.0|    8.00|   14.8|         |+133400.8|090451.0|
|MCG+02-24-001 |09 11 03|+13 25.7|   12.00|   15.0|         |+132542.2|091102.6|
|MCG+02-24-002 |09 13 38|+12 26.6|    8.00|   13.8|         |+122634.6|091337.6|
|MCG+02-24-003 |09 15 19|+11 53.5|   12.00|   14.3|IC  530  |+115329.7|091519.1|
|MCG+02-24-004 |09 15 54|+10 07.4|   10.00|   14.7|         |+100728.0|091553.7|
|MCG+02-24-005 |09 18 08|+13 28.4|    6.00|   14.8|         |+132821.6|091808.2|
|MCG+02-24-006 |09 18 44|+13 49.3|    8.00|   15.0|         |+134919.8|091844.5|
|MCG+02-24-007 |09 21 00|+10 42.2|    6.00|   14.9|         |+104213.4|092059.9|
|MCG+02-24-008 |09 25 42|+11 26.0|    0.00|   13.0|NGC 2872 |+112600.3|092542.3|
|MCG+02-24-009 |09 25 48|+11 27.0|    6.00|   15.3|NGC 2873 |+112700.0|092548.3|
|MCG+02-24-010 |09 25 48|+11 26.0|   20.00|   13.5|NGC 2874/|+112600.0|092548.3|
|MCG+02-24-011 |09 26 01|+12 44.0|    6.00|   13.9|         |+124359.5|092601.2|
|MCG+02-24-012 |09 27 37|+12 15.9|    7.00|   15.6|         |+121555.1|092736.8|
|MCG+02-24-013 |09 27 43|+12 16.9|    8.00|   14.7|         |+121654.8|092742.8|
|MCG+02-24-014 |09 27 43|+12 16.9|    8.00|   14.7|         |+121654.8|092742.8|
|MCG+02-24-015 |09 28 43|+12 36.8|    8.00|   15.1|         |+123652.1|092843.0|
|MCG+02-25-001 |09 32 10|+08 26.7|   14.00|   13.1|NGC 2906 |+082642.8|093209.8|
|MCG+02-25-002 |09 32 24|+10 48.7|   12.00|   14.8|         |+104842.3|093223.5|
